region_code,region_name,sido_name,sigungu_code,sigungu_name,emd_name,representative_longitude,representative_latitude,admin_unit_type,forest_type_class,road_access_class,slope_class,dryness_class,settlement_interface_class,geometry_source,code_match_status,profile_generated_at,profile_basis
4679041500,전라남도 화순군 사평면,전라남도,46790,화순군,사평면,127.1166046,34.9965367,rural_myeon,forest_dominant,mountain_access,high,elevated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_previous_boundary_geometry_fallback,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4679042000,전라남도 화순군 동면,전라남도,46790,화순군,동면,127.0462125,35.0385589,rural_myeon,forest_dominant,mountain_access,high,elevated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4680025000,전라남도 장흥군 장흥읍,전라남도,46800,장흥군,장흥읍,126.9007345,34.6718067,town_eup,mixed_rural,standard_road,medium,seasonal,medium,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4680025300,전라남도 장흥군 관산읍,전라남도,46800,장흥군,관산읍,126.933332,34.5491318,town_eup,mixed_rural,standard_road,medium,moderated,medium,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4680025600,전라남도 장흥군 대덕읍,전라남도,46800,장흥군,대덕읍,126.8812738,34.4834518,town_eup,mixed_rural,standard_road,medium,moderated,medium,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4680031000,전라남도 장흥군 용산면,전라남도,46800,장흥군,용산면,126.9236086,34.6154825,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4680032000,전라남도 장흥군 안양면,전라남도,46800,장흥군,안양면,126.9882116,34.6557837,rural_myeon,forest_dominant,mountain_access,high,elevated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4680033000,전라남도 장흥군 장동면,전라남도,46800,장흥군,장동면,126.9751969,34.7471209,rural_myeon,forest_dominant,mountain_access,high,elevated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4680034000,전라남도 장흥군 장평면,전라남도,46800,장흥군,장평면,126.9670855,34.8049096,rural_myeon,forest_dominant,mountain_access,high,elevated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4680035000,전라남도 장흥군 유치면,전라남도,46800,장흥군,유치면,126.8556247,34.7958397,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4680036000,전라남도 장흥군 부산면,전라남도,46800,장흥군,부산면,126.9074586,34.7342707,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4680037000,전라남도 장흥군 회진면,전라남도,46800,장흥군,회진면,126.9260339,34.47628,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4681025000,전라남도 강진군 강진읍,전라남도,46810,강진군,강진읍,126.7408245,34.6275914,town_eup,mixed_rural,standard_road,medium,seasonal,medium,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4681031000,전라남도 강진군 군동면,전라남도,46810,강진군,군동면,126.8249565,34.642589,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4681032000,전라남도 강진군 칠량면,전라남도,46810,강진군,칠량면,126.8330567,34.5746478,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4681033000,전라남도 강진군 대구면,전라남도,46810,강진군,대구면,126.8139173,34.5066395,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4681034000,전라남도 강진군 도암면,전라남도,46810,강진군,도암면,126.7275456,34.5708936,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4681035000,전라남도 강진군 신전면,전라남도,46810,강진군,신전면,126.7220743,34.4962429,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4681036000,전라남도 강진군 성전면,전라남도,46810,강진군,성전면,126.7031353,34.7105705,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4681037000,전라남도 강진군 작천면,전라남도,46810,강진군,작천면,126.7558418,34.7136554,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4681038000,전라남도 강진군 병영면,전라남도,46810,강진군,병영면,126.8275822,34.7062535,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4681039000,전라남도 강진군 옴천면,전라남도,46810,강진군,옴천면,126.7840664,34.7596973,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4681040000,전라남도 강진군 마량면,전라남도,46810,강진군,마량면,126.8292608,34.4786522,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4682025000,전라남도 해남군 해남읍,전라남도,46820,해남군,해남읍,126.5767065,34.5587704,town_eup,mixed_rural,standard_road,medium,seasonal,medium,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4682031000,전라남도 해남군 삼산면,전라남도,46820,해남군,삼산면,126.6181967,34.5022116,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4682032000,전라남도 해남군 화산면,전라남도,46820,해남군,화산면,126.4901199,34.4774551,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4682033000,전라남도 해남군 현산면,전라남도,46820,해남군,현산면,126.5674344,34.4486227,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4682034000,전라남도 해남군 송지면,전라남도,46820,해남군,송지면,126.5455937,34.3601459,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4682035000,전라남도 해남군 북평면,전라남도,46820,해남군,북평면,126.6028362,34.3890441,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4682036000,전라남도 해남군 북일면,전라남도,46820,해남군,북일면,126.6800541,34.4638539,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4682037000,전라남도 해남군 옥천면,전라남도,46820,해남군,옥천면,126.6612836,34.559716,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4682038000,전라남도 해남군 계곡면,전라남도,46820,해남군,계곡면,126.6307299,34.6444103,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4682039000,전라남도 해남군 마산면,전라남도,46820,해남군,마산면,126.548276,34.6396007,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4682040000,전라남도 해남군 황산면,전라남도,46820,해남군,황산면,126.4438929,34.569827,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4682041000,전라남도 해남군 산이면,전라남도,46820,해남군,산이면,126.4499453,34.6597943,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4682042000,전라남도 해남군 문내면,전라남도,46820,해남군,문내면,126.3287292,34.6060707,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4682043000,전라남도 해남군 화원면,전라남도,46820,해남군,화원면,126.304317,34.698305,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4683025000,전라남도 영암군 영암읍,전라남도,46830,영암군,영암읍,126.7361939,34.7881808,town_eup,mixed_rural,standard_road,medium,seasonal,medium,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4683025300,전라남도 영암군 삼호읍,전라남도,46830,영암군,삼호읍,126.4912184,34.7408062,town_eup,mixed_rural,standard_road,medium,seasonal,medium,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4683031000,전라남도 영암군 덕진면,전라남도,46830,영암군,덕진면,126.7012714,34.8317408,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4683032000,전라남도 영암군 금정면,전라남도,46830,영암군,금정면,126.7903683,34.8517662,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4683033000,전라남도 영암군 신북면,전라남도,46830,영암군,신북면,126.7012151,34.8941408,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4683034000,전라남도 영암군 시종면,전라남도,46830,영암군,시종면,126.5949252,34.8686806,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4683035000,전라남도 영암군 도포면,전라남도,46830,영암군,도포면,126.6425711,34.8437833,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4683036000,전라남도 영암군 군서면,전라남도,46830,영암군,군서면,126.6368937,34.7778714,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4683037000,전라남도 영암군 서호면,전라남도,46830,영암군,서호면,126.5758244,34.7737428,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4683038000,전라남도 영암군 학산면,전라남도,46830,영암군,학산면,126.6317919,34.7381456,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4683039000,전라남도 영암군 미암면,전라남도,46830,영암군,미암면,126.5581385,34.6916363,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4684025000,전라남도 무안군 무안읍,전라남도,46840,무안군,무안읍,126.4731322,34.9986012,town_eup,mixed_rural,standard_road,medium,seasonal,medium,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4684025300,전라남도 무안군 일로읍,전라남도,46840,무안군,일로읍,126.5210837,34.8284538,town_eup,mixed_rural,standard_road,medium,seasonal,medium,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4684025600,전라남도 무안군 삼향읍,전라남도,46840,무안군,삼향읍,126.4554944,34.8406601,town_eup,mixed_rural,standard_road,medium,seasonal,medium,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4684032000,전라남도 무안군 몽탄면,전라남도,46840,무안군,몽탄면,126.5010254,34.9289279,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4684033000,전라남도 무안군 청계면,전라남도,46840,무안군,청계면,126.4270366,34.9257291,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4684034000,전라남도 무안군 현경면,전라남도,46840,무안군,현경면,126.4383217,35.0388859,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4684035000,전라남도 무안군 망운면,전라남도,46840,무안군,망운면,126.3887927,34.9958117,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4684036000,전라남도 무안군 해제면,전라남도,46840,무안군,해제면,126.2984561,35.1007497,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4684037000,전라남도 무안군 운남면,전라남도,46840,무안군,운남면,126.3398559,34.9526337,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4686025000,전라남도 함평군 함평읍,전라남도,46860,함평군,함평읍,126.4985386,35.067812,town_eup,mixed_rural,standard_road,medium,seasonal,medium,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4686031000,전라남도 함평군 손불면,전라남도,46860,함평군,손불면,126.4348645,35.1411792,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4686032000,전라남도 함평군 신광면,전라남도,46860,함평군,신광면,126.4980953,35.1522521,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4686033000,전라남도 함평군 학교면,전라남도,46860,함평군,학교면,126.560021,35.0189908,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4686034000,전라남도 함평군 엄다면,전라남도,46860,함평군,엄다면,126.514518,35.0143394,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4686035000,전라남도 함평군 대동면,전라남도,46860,함평군,대동면,126.5197528,35.1120396,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4686036000,전라남도 함평군 나산면,전라남도,46860,함평군,나산면,126.6064137,35.1216654,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4686037000,전라남도 함평군 해보면,전라남도,46860,함평군,해보면,126.5742857,35.1673616,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4686038000,전라남도 함평군 월야면,전라남도,46860,함평군,월야면,126.6317939,35.1921502,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4687025000,전라남도 영광군 영광읍,전라남도,46870,영광군,영광읍,126.5045256,35.2968288,town_eup,mixed_rural,standard_road,medium,seasonal,medium,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4687025300,전라남도 영광군 백수읍,전라남도,46870,영광군,백수읍,126.4233411,35.3078433,town_eup,mixed_rural,standard_road,medium,moderated,medium,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4687025600,전라남도 영광군 홍농읍,전라남도,46870,영광군,홍농읍,126.4497729,35.3989428,town_eup,mixed_rural,standard_road,medium,moderated,medium,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4687031000,전라남도 영광군 대마면,전라남도,46870,영광군,대마면,126.5657909,35.3016268,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4687032000,전라남도 영광군 묘량면,전라남도,46870,영광군,묘량면,126.5579632,35.2468876,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4687033000,전라남도 영광군 불갑면,전라남도,46870,영광군,불갑면,126.5082614,35.212144,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4687034000,전라남도 영광군 군서면,전라남도,46870,영광군,군서면,126.4605478,35.2668142,rural_myeon,mixed_rural,limited_road,medium,seasonal,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
4687035000,전라남도 영광군 군남면,전라남도,46870,영광군,군남면,126.4478479,35.2203265,rural_myeon,coastal_open_mix,limited_road,low,moderated,low,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
