station_record_id,station_id,station_type,station_name,start_date,end_date,is_active,sido_name,sigungu_name,address,latitude,longitude,altitude_m,source_category_code,source_category_name,source_url,captured_at,region_filter_method
AWS_754_2000-09-01,754,AWS,함평,2000-09-01,2007-08-31,false,전라남도,함평군,전라남도 함평군 함평읍 기각리,35.0635,126.5225,21,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_754_2007-08-31,754,AWS,함평,2007-08-31,2010-10-05,false,전라남도,함평군,전라남도 함평군 함평읍 기각리,35.0635,126.5225,21,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_754_2010-10-05,754,AWS,함평,2010-10-05,2010-12-10,false,전라남도,함평군,전라남도 함평군 함평읍 기각리,35.064,126.523,21,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_754_2010-12-10,754,AWS,함평,2010-12-10,2015-07-13,false,전라남도,함평군,전라남도 함평군 함평읍 기각리,35.0602,126.5264,11,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_754_2015-07-13,754,AWS,함평,2015-07-13,2020-02-04,false,전라남도,함평군,전라남도 함평군 함평읍 기각리,35.0602,126.5264,11,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_754_2020-02-04,754,AWS,함평,2020-02-04,2020-10-23,false,전라남도,함평군,전라남도 함평군 함평읍 기각리,35.0602,126.5264,11,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_754_2020-10-23,754,AWS,함평,2020-10-23,,true,전라남도,함평군,전라남도 함평군 함평읍 기각리,35.0604,126.5273,10.42,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_755_1992-12-12,755,AWS,화순북,1992-12-12,2010-12-01,false,전라남도,화순군,전라남도 화순군 북면 이천리,35.170,127.130,253,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_755_2010-12-01,755,AWS,화순북,2010-12-01,2020-10-23,false,전라남도,화순군,전라남도 화순군 북면 옥리,35.1594,127.0853,190.4,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_755_2020-10-23,755,AWS,화순북,2020-10-23,2023-08-01,false,전라남도,화순군,전라남도 화순군 북면 옥리,35.1596,127.0853,185.01,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_755_2023-08-01,755,AWS,백아면,2023-08-01,,true,전라남도,화순군,전라남도 화순군 북면 용곡리,35.1596,127.0853,187.32,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_765_1993-11-13,765,AWS,문덕,1993-11-13,1998-05-21,false,전라남도,보성군,전라남도 보성군 문덕면 운곡리,34.930,127.170,125,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_765_1998-05-21,765,AWS,문덕,1998-05-21,2007-08-18,false,전라남도,보성군,전라남도 보성군 문덕면 운곡리,34.930,127.170,115,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_765_2007-08-18,765,AWS,문덕,2007-08-18,2012-10-12,false,전라남도,보성군,전라남도 보성군 문덕면 운곡리,34.9293,127.1724,129.58,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_765_2012-10-12,765,AWS,복내,2012-10-12,2015-07-13,false,전라남도,보성군,전라남도 보성군 복내면 복내리,34.8924,127.1345,116.35,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_765_2015-07-13,765,AWS,복내,2015-07-13,2020-10-23,false,전라남도,보성군,전라남도 보성군 복내면 복내리,34.8924,127.1345,116.35,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_765_2020-10-23,765,AWS,복내,2020-10-23,2024-10-15,false,전라남도,보성군,전라남도 보성군 복내면 복내리,34.8923,127.1345,109.9,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_765_2024-10-15,765,AWS,복내,2024-10-15,,true,전라남도,보성군,전라남도 보성군 복내면 복내리,34.8923,127.1345,109.9,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_766_1993-11-13,766,AWS,여천(공),1993-11-13,2010-12-10,false,전라남도,여수시,전라남도 여수시 월내동,34.850,127.720,14,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_766_2010-12-10,766,AWS,여천(공),2010-12-10,2013-10-01,false,전라남도,여수시,전라남도 여수시 월내동,34.8495,127.715,67.45,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_766_2013-10-01,766,AWS,여수산단,2013-10-01,2020-10-07,false,전라남도,여수시,전라남도 여수시 월내동,34.8495,127.715,67.45,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_766_2020-10-07,766,AWS,여수산단,2020-10-07,2021-10-15,false,전라남도,여수시,전라남도 여수시 월내동,34.8495,127.715,78.86,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_766_2021-10-15,766,AWS,여수산단,2021-10-15,,true,전라남도,여수시,전라남도 여수시 월내동,34.8495,127.715,78.86,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_767_1993-11-13,767,AWS,영남,1993-11-13,2007-08-10,false,전라남도,고흥군,전라남도 고흥군 영남면 양사리,34.600,127.450,22,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_767_2007-08-10,767,AWS,영남,2007-08-10,2012-12-18,false,전라남도,고흥군,전라남도 고흥군 영남면 양사리,34.602,127.4559,14.51,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_767_2012-12-18,767,AWS,포두,2012-12-18,2020-10-23,false,전라남도,고흥군,전라남도 고흥군 포두면 송산리,34.5886,127.3975,12,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_767_2020-10-23,767,AWS,포두,2020-10-23,2024-10-15,false,전라남도,고흥군,전라남도 고흥군 포두면 송산리,34.5885,127.3975,3.72,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_767_2024-10-15,767,AWS,포두,2024-10-15,,true,전라남도,고흥군,전라남도 고흥군 포두면 송산리,34.5885,127.3975,3.72,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_768_1993-11-13,768,AWS,곡성,1993-11-13,2010-11-29,false,전라남도,곡성군,전라남도 곡성군 곡성읍 교촌리,35.2802,127.2908,81,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_768_2010-11-29,768,AWS,곡성,2010-11-29,2015-07-13,false,전라남도,곡성군,전라남도 곡성군 곡성읍 학정리,35.289,127.289,100,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_768_2015-07-13,768,AWS,곡성,2015-07-13,2020-10-23,false,전라남도,곡성군,전라남도 곡성군 곡성읍 학정리,35.289,127.289,100,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_768_2020-10-23,768,AWS,곡성,2020-10-23,2021-08-16,false,전라남도,곡성군,전라남도 곡성군 곡성읍 학정리,35.2889,127.2853,100.48,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_768_2021-08-16,768,AWS,곡성,2021-08-16,,true,전라남도,곡성군,전라남도 곡성군 곡성읍 학정리,35.2889,127.2853,100.48,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_769_1993-11-13,769,AWS,염산,1993-11-13,2000-09-01,false,전라남도,영광군,전라남도 영광군 염산면 봉남리,35.2159,126.3729,12,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_769_2000-09-01,769,AWS,염산,2000-09-01,2007-08-29,false,전라남도,영광군,전라남도 영광군 염산면 봉남리,35.2159,126.3729,16,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_769_2007-08-29,769,AWS,염산,2007-08-29,2013-12-16,false,전라남도,영광군,전라남도 영광군 염산면 봉남리,35.2179,126.3718,15.21,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_769_2013-12-16,769,AWS,염산,2013-12-16,2015-07-13,false,전라남도,영광군,전라남도 영광군 염산면 옥실리,35.1993,126.3834,3.25,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_769_2015-07-13,769,AWS,염산,2015-07-13,2020-10-23,false,전라남도,영광군,전라남도 영광군 염산면 옥실리,35.1993,126.3834,3.25,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_769_2020-10-23,769,AWS,염산,2020-10-23,,true,전라남도,영광군,전라남도 영광군 염산면 옥실리,35.1993,126.3834,5.4,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_770_1993-11-13,770,AWS,다도,1993-11-13,2007-08-27,false,전라남도,나주시,전라남도 나주시 다도면 신동리,34.930,126.830,70,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_770_2007-08-27,770,AWS,다도,2007-08-27,2012-11-28,false,전라남도,나주시,전라남도 나주시 다도면 신동리,34.9473,126.8275,80.62,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_770_2012-11-28,770,AWS,다도,2012-11-28,2020-02-04,false,전라남도,나주시,전라남도 나주시 다도면 신동리,34.9474,126.8278,73.27,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_770_2020-02-04,770,AWS,다도,2020-02-04,2022-12-22,false,전라남도,나주시,전라남도 나주시 다도면 신동리,34.9476,126.8278,73.27,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_770_2022-12-22,770,AWS,다도,2022-12-22,,true,전라남도,나주시,전라남도 나주시 다도면 암정리,34.9286,126.820,99,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_771_1993-10-06,771,AWS,안좌,1993-10-06,2007-10-18,false,전라남도,신안군,전라남도 신안군 안좌면 읍동리,34.750,126.120,32,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_771_2007-10-18,771,AWS,안좌,2007-10-18,2012-11-30,false,전라남도,신안군,전라남도 신안군 안좌면 읍동리,34.7561,126.1246,33.09,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_771_2012-11-30,771,AWS,안좌,2012-11-30,2020-10-23,false,전라남도,신안군,전라남도 신안군 안좌면 향목리,34.7269,126.1446,3.61,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_771_2020-10-23,771,AWS,안좌,2020-10-23,2024-10-15,false,전라남도,신안군,전라남도 신안군 안좌면 향목리,34.7269,126.1446,3.36,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_771_2024-10-15,771,AWS,안좌,2024-10-15,,true,전라남도,신안군,전라남도 신안군 안좌면 향목리,34.7269,126.1446,3.36,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_772_1993-10-06,772,AWS,고군,1993-10-06,1998-05-18,false,전라남도,진도군,전라남도 진도군 고군면 오산리,34.4858,126.3454,30,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_772_1998-05-18,772,AWS,고군,1998-05-18,2002-01-29,false,전라남도,진도군,전라남도 진도군 고군면 오산리,34.4858,126.3454,30,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_772_2002-01-29,772,AWS,고군,2002-01-29,2007-09-06,false,전라남도,진도군,전라남도 진도군 고군면 오산리,34.4858,126.3454,36,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_772_2007-09-06,772,AWS,고군,2007-09-06,2013-12-17,false,전라남도,진도군,전라남도 진도군 고군면 오산리,34.4906,126.343,43.2,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_772_2013-12-17,772,AWS,수유,2013-12-17,2015-07-13,false,전라남도,진도군,전라남도 진도군 진도읍 수유리,34.5319,126.2394,1,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_772_2015-07-13,772,AWS,수유,2015-07-13,2020-10-23,false,전라남도,진도군,전라남도 진도군 진도읍 수유리,34.5319,126.2394,1,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_772_2020-10-23,772,AWS,수유,2020-10-23,2024-10-15,false,전라남도,진도군,전라남도 진도군 진도읍 수유리,34.5321,126.2396,1.35,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_772_2024-10-15,772,AWS,수유,2024-10-15,,true,전라남도,진도군,전라남도 진도군 진도읍 수유리,34.5321,126.2396,1.35,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_773_1993-10-06,773,AWS,미암,1993-10-06,2013-11-13,false,전라남도,영암군,전라남도 영암군 학산면 상월리,34.6993,126.5718,16.9,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_773_2013-11-13,773,AWS,학산,2013-11-13,2020-09-23,false,전라남도,영암군,전라남도 영암군 학산면 상월리,34.7086,126.636,99.07,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_773_2020-09-23,773,AWS,학산,2020-09-23,,true,전라남도,영암군,전라남도 영암군 학산면 상월리,34.7085,126.6359,72.11,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_774_1993-10-07,774,AWS,몽탄,1993-10-07,2000-09-01,false,전라남도,무안군,전라남도 무안군 몽탄면 사천리,34.930,126.500,11,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_774_2000-09-01,774,AWS,몽탄,2000-09-01,2013-06-26,false,전라남도,무안군,전라남도 무안군 몽탄면 사천리,34.9308,126.5021,17.84,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_774_2013-06-26,774,AWS,전남도청,2013-06-26,2020-09-22,false,전라남도,무안군,전라남도 무안군 삼향읍,34.8175,126.4662,10.76,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_774_2020-09-22,774,AWS,전남도청,2020-09-22,2021-10-15,false,전라남도,무안군,전라남도 무안군 삼향읍,34.8175,126.4662,11.17,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_774_2021-10-15,774,AWS,전남도청,2021-10-15,,true,전라남도,무안군,전라남도 무안군 삼향읍 남악리,34.8175,126.4662,11.17,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_775_1993-10-07,775,AWS,월야,1993-10-07,2000-09-01,false,전라남도,,전라남도,35.1785,126.6346,50,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_775_2000-09-01,775,AWS,월야,2000-09-01,2015-07-13,false,전라남도,함평군,전라남도 함평군 월야면 월야리,35.1801,126.6322,51.65,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_775_2015-07-13,775,AWS,월야,2015-07-13,2015-07-28,false,전라남도,함평군,전라남도 함평군 월야면 월야리,35.1801,126.6322,51.65,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_775_2015-07-28,775,AWS,월야,2015-07-28,2015-12-24,false,전라남도,함평군,전라남도 함평군 월야면 월야리,35.1775,126.6447,38.1,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_775_2015-12-24,775,AWS,월야,2015-12-24,2022-10-03,false,전라남도,함평군,전라남도 함평군 월야면 월야리,35.1777,126.6354,35.38,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_775_2022-10-03,775,AWS,월야,2022-10-03,2025-04-04,false,전라남도,함평군,전라남도 함평군 월야면 월야리,35.1777,126.6354,35.38,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_775_2025-04-04,775,AWS,월야,2025-04-04,,true,전라남도,함평군,전라남도 함평군 월야면 외치리,35.1778,126.6391,39.42,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_776_1993-10-05,776,AWS,현산,1993-10-05,2015-07-13,false,전라남도,해남군,전라남도 해남군 현산면 일평리,34.4602,126.5534,22.64,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_776_2015-07-13,776,AWS,현산,2015-07-13,2015-07-31,false,전라남도,해남군,전라남도 해남군 현산면 일평리,34.4602,126.5534,22.64,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_776_2015-07-31,776,AWS,현산,2015-07-31,2020-10-23,false,전라남도,해남군,전라남도 해남군 현산면 고현리,34.4667,126.5531,22.1,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_776_2020-10-23,776,AWS,현산,2020-10-23,2022-10-31,false,전라남도,해남군,전라남도 해남군 현산면 고현리,34.4667,126.5531,21.83,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_776_2022-10-31,776,AWS,현산,2022-10-31,,true,전라남도,해남군,전라남도 해남군 현산면 일평리,34.460,126.5571,17,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_777_1993-10-04,777,AWS,대덕,1993-10-04,2015-07-13,false,전라남도,장흥군,전라남도 장흥군 대덕읍 신월리,34.4994,126.8883,19.86,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_777_2015-07-13,777,AWS,대덕,2015-07-13,2015-12-21,false,전라남도,장흥군,전라남도 장흥군 대덕읍 신월리,34.4994,126.8883,19.86,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_777_2015-12-21,777,AWS,관산,2015-12-21,2020-09-19,false,전라남도,장흥군,전라남도 장흥군 관산읍 옥당리,34.5564,126.9347,37.1,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_777_2020-09-19,777,AWS,관산,2020-09-19,2021-10-15,false,전라남도,장흥군,전라남도 장흥군 관산읍 옥당리,34.5563,126.9346,37.1,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_777_2021-10-15,777,AWS,관산,2021-10-15,,true,전라남도,장흥군,전라남도 장흥군 관산읍 옥당리,34.5563,126.9346,37.1,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_778_1993-09-23,778,AWS,유치,1993-09-23,2010-09-16,false,전라남도,장흥군,전라남도 장흥군 유치면 신풍리,34.780,126.880,82,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_778_2010-09-16,778,AWS,유치,2010-09-16,2015-07-13,false,전라남도,장흥군,전라남도 장흥군 유치면 관동리,34.796,126.8218,94,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_778_2015-07-13,778,AWS,유치,2015-07-13,2020-09-23,false,전라남도,장흥군,전라남도 장흥군 유치면 관동리,34.796,126.8218,94,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_778_2020-09-23,778,AWS,유치,2020-09-23,,true,전라남도,장흥군,전라남도 장흥군 유치면 관동리,34.7959,126.8218,96.16,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
AWS_783_1995-02-03,783,AWS,하남공,1995-02-03,2008-12-19,false,광주광역시,광산구,광주광역시 광산구 장덕동,35.190,126.810,37,SFC02,방재기상관측,https://data.kma.go.kr/tmeta/stn/selectStnList.do,2026-04-30T18:55:51.543060Z,KMA station metadata address starts with 광주광역시 or 전라남도
